student_id,group_id,enrolled_at
1369,49,2025-09-04T17:41:36.884707
1369,65,2025-09-04T17:41:36.884707
1369,98,2025-09-04T17:41:36.884708
1369,7,2025-09-04T17:41:36.884708
1369,110,2025-09-04T17:41:36.884709
1370,148,2025-09-04T17:41:36.884709
1370,38,2025-09-04T17:41:36.884713
1370,15,2025-09-04T17:41:36.884714
1370,3,2025-09-04T17:41:36.884714
1370,49,2025-09-04T17:41:36.884715
1370,69,2025-09-04T17:41:36.884715
1370,32,2025-09-04T17:41:36.884716
1370,79,2025-09-04T17:41:36.884716
1370,83,2025-09-04T17:41:36.884717
1370,115,2025-09-04T17:41:36.884717
1371,148,2025-09-04T17:41:36.884718
1371,49,2025-09-04T17:41:36.884718
1371,98,2025-09-04T17:41:36.884719
1371,7,2025-09-04T17:41:36.884719
1371,115,2025-09-04T17:41:36.884720
1371,110,2025-09-04T17:41:36.884720
1371,9,2025-09-04T17:41:36.885179
1371,59,2025-09-04T17:41:36.885180
1372,148,2025-09-04T17:41:36.885181
1372,15,2025-09-04T17:41:36.885181
1372,49,2025-09-04T17:41:36.885182
1372,33,2025-09-04T17:41:36.885182
1372,24,2025-09-04T17:41:36.885183
1373,148,2025-09-04T17:41:36.885184
1373,49,2025-09-04T17:41:36.885184
1374,148,2025-09-04T17:41:36.885185
1374,49,2025-09-04T17:41:36.885186
1374,112,2025-09-04T17:41:36.885187
1374,115,2025-09-04T17:41:36.885188
1375,148,2025-09-04T17:41:36.885188
1375,49,2025-09-04T17:41:36.885189
1375,32,2025-09-04T17:41:36.885189
1376,145,2025-09-04T17:41:36.885190
1378,148,2025-09-04T17:41:36.885190
1378,49,2025-09-04T17:41:36.885191
1378,115,2025-09-04T17:41:36.885193
1379,148,2025-09-04T17:41:36.885193
1379,49,2025-09-04T17:41:36.885194
1379,78,2025-09-04T17:41:36.885194
1380,148,2025-09-04T17:41:36.885198
1380,3,2025-09-04T17:41:36.885199
1380,49,2025-09-04T17:41:36.885199
1381,148,2025-09-04T17:41:36.885200
1381,49,2025-09-04T17:41:36.885200
1381,32,2025-09-04T17:41:36.885201
1381,98,2025-09-04T17:41:36.885201
1381,33,2025-09-04T17:41:36.885202
1382,148,2025-09-04T17:41:36.885202
1382,15,2025-09-04T17:41:36.885203
1382,3,2025-09-04T17:41:36.885203
1382,49,2025-09-04T17:41:36.885204
1382,115,2025-09-04T17:41:36.885205
1383,148,2025-09-04T17:41:36.885205
1383,49,2025-09-04T17:41:36.885206
1383,119,2025-09-04T17:41:36.885206
1383,113,2025-09-04T17:41:36.885207
1383,115,2025-09-04T17:41:36.885207
1383,114,2025-09-04T17:41:36.885208
1385,148,2025-09-04T17:41:36.885208
1385,15,2025-09-04T17:41:36.885209
1385,145,2025-09-04T17:41:36.885209
1385,3,2025-09-04T17:41:36.885211
1385,49,2025-09-04T17:41:36.885211
1385,69,2025-09-04T17:41:36.885212
1385,32,2025-09-04T17:41:36.885212
1385,79,2025-09-04T17:41:36.885213
1385,98,2025-09-04T17:41:36.885213
1385,7,2025-09-04T17:41:36.885214
1385,110,2025-09-04T17:41:36.885214
1385,9,2025-09-04T17:41:36.885215
1386,148,2025-09-04T17:41:36.885215
1386,49,2025-09-04T17:41:36.885216
1386,115,2025-09-04T17:41:36.885216
1386,56,2025-09-04T17:41:36.885217
1387,148,2025-09-04T17:41:36.885217
1387,49,2025-09-04T17:41:36.885218
1387,32,2025-09-04T17:41:36.885218
1387,79,2025-09-04T17:41:36.885219
1387,33,2025-09-04T17:41:36.885219
1388,148,2025-09-04T17:41:36.885220
1388,49,2025-09-04T17:41:36.885221
1389,148,2025-09-04T17:41:36.885221
1389,49,2025-09-04T17:41:36.885222
1390,148,2025-09-04T17:41:36.885222
1390,49,2025-09-04T17:41:36.885223
1391,148,2025-09-04T17:41:36.885223
1391,49,2025-09-04T17:41:36.885224
1391,32,2025-09-04T17:41:36.885225
1392,148,2025-09-04T17:41:36.885225
1392,49,2025-09-04T17:41:36.885226
1393,38,2025-09-04T17:41:36.885226
1393,69,2025-09-04T17:41:36.885227
1395,148,2025-09-04T17:41:36.885227
1395,49,2025-09-04T17:41:36.885228
1396,38,2025-09-04T17:41:36.885228
1396,3,2025-09-04T17:41:36.885229
1397,148,2025-09-04T17:41:36.885229
1397,49,2025-09-04T17:41:36.885230
1397,32,2025-09-04T17:41:36.885230
1397,98,2025-09-04T17:41:36.885231
1397,7,2025-09-04T17:41:36.885231
1397,115,2025-09-04T17:41:36.885232
1397,110,2025-09-04T17:41:36.885232
1397,9,2025-09-04T17:41:36.885233
1399,78,2025-09-04T17:41:36.885234
1400,148,2025-09-04T17:41:36.885234
1400,49,2025-09-04T17:41:36.885235
1400,98,2025-09-04T17:41:36.885235
1400,7,2025-09-04T17:41:36.885236
1400,110,2025-09-04T17:41:36.885237
1400,9,2025-09-04T17:41:36.885238
1401,148,2025-09-04T17:41:36.885239
1401,38,2025-09-04T17:41:36.885240
1401,49,2025-09-04T17:41:36.885240
1401,113,2025-09-04T17:41:36.885241
1401,115,2025-09-04T17:41:36.885241
1401,114,2025-09-04T17:41:36.885242
1404,148,2025-09-04T17:41:36.885243
1404,49,2025-09-04T17:41:36.885243
1404,32,2025-09-04T17:41:36.885244
1404,79,2025-09-04T17:41:36.885244
1404,98,2025-09-04T17:41:36.885245
1404,7,2025-09-04T17:41:36.885245
1404,33,2025-09-04T17:41:36.885246
1404,110,2025-09-04T17:41:36.885246
1404,9,2025-09-04T17:41:36.885247
1405,147,2025-09-04T17:41:36.885247
1405,65,2025-09-04T17:41:36.885248
1405,114,2025-09-04T17:41:36.885248
1406,148,2025-09-04T17:41:36.885249
1406,49,2025-09-04T17:41:36.885249
1406,32,2025-09-04T17:41:36.885250
1406,33,2025-09-04T17:41:36.885250
1408,147,2025-09-04T17:41:36.885251
1408,21,2025-09-04T17:41:36.885251
1409,38,2025-09-04T17:41:36.885252
1409,94,2025-09-04T17:41:36.885253
1410,69,2025-09-04T17:41:36.885253
1411,148,2025-09-04T17:41:36.885256
1411,3,2025-09-04T17:41:36.885256
1411,49,2025-09-04T17:41:36.885258
1411,32,2025-09-04T17:41:36.885258
1411,16,2025-09-04T17:41:36.885259
1411,98,2025-09-04T17:41:36.885259
1411,7,2025-09-04T17:41:36.885260
1411,115,2025-09-04T17:41:36.885260
1411,110,2025-09-04T17:41:36.885260
1411,9,2025-09-04T17:41:36.885261
1412,148,2025-09-04T17:41:36.885262
1412,49,2025-09-04T17:41:36.885262
1413,94,2025-09-04T17:41:36.885263
1414,15,2025-09-04T17:41:36.885263
1414,145,2025-09-04T17:41:36.885264
1414,3,2025-09-04T17:41:36.885264
1414,69,2025-09-04T17:41:36.885265
1414,94,2025-09-04T17:41:36.885265
1417,70,2025-09-04T17:41:36.885266
1418,38,2025-09-04T17:41:36.885267
1418,15,2025-09-04T17:41:36.885267
1419,148,2025-09-04T17:41:36.885268
1419,49,2025-09-04T17:41:36.885268
1425,147,2025-09-04T17:41:36.885272
1425,69,2025-09-04T17:41:36.885273
1427,148,2025-09-04T17:41:36.885273
1427,126,2025-09-04T17:41:36.885274
1427,96,2025-09-04T17:41:36.885274
1427,101,2025-09-04T17:41:36.885275
1427,108,2025-09-04T17:41:36.885276
1427,118,2025-09-04T17:41:36.885276
1428,15,2025-09-04T17:41:36.885277
1430,71,2025-09-04T17:41:36.885277
1430,24,2025-09-04T17:41:36.885278
1432,70,2025-09-04T17:41:36.885278
1432,94,2025-09-04T17:41:36.885279
1435,148,2025-09-04T17:41:36.885280
1435,45,2025-09-04T17:41:36.885280
1435,46,2025-09-04T17:41:36.885281
1435,47,2025-09-04T17:41:36.885281
1435,115,2025-09-04T17:41:36.885282
1438,148,2025-09-04T17:41:36.885282
1438,126,2025-09-04T17:41:36.885283
1438,79,2025-09-04T17:41:36.885283
1439,148,2025-09-04T17:41:36.885284
1439,94,2025-09-04T17:41:36.885284
1439,130,2025-09-04T17:41:36.885285
1439,106,2025-09-04T17:41:36.885285
1439,61,2025-09-04T17:41:36.885286
1439,105,2025-09-04T17:41:36.885286
1440,3,2025-09-04T17:41:36.885287
1440,94,2025-09-04T17:41:36.885287
1442,148,2025-09-04T17:41:36.885291
1442,38,2025-09-04T17:41:36.885291
1442,15,2025-09-04T17:41:36.885292
1442,126,2025-09-04T17:41:36.885292
1442,123,2025-09-04T17:41:36.885293
1442,98,2025-09-04T17:41:36.885293
1442,112,2025-09-04T17:41:36.885294
1442,85,2025-09-04T17:41:36.885294
1442,18,2025-09-04T17:41:36.885295
1442,19,2025-09-04T17:41:36.885296
1442,20,2025-09-04T17:41:36.885296
1442,110,2025-09-04T17:41:36.885297
1442,121,2025-09-04T17:41:36.885297
1443,94,2025-09-04T17:41:36.885298
1445,94,2025-09-04T17:41:36.885298
1447,148,2025-09-04T17:41:36.885299
1447,49,2025-09-04T17:41:36.885299
1448,15,2025-09-04T17:41:36.885300
1450,15,2025-09-04T17:41:36.885301
1453,148,2025-09-04T17:41:36.885301
1453,49,2025-09-04T17:41:36.885302
1455,3,2025-09-04T17:41:36.885302
1455,69,2025-09-04T17:41:36.885303
1455,94,2025-09-04T17:41:36.885303
1455,24,2025-09-04T17:41:36.885304
1455,62,2025-09-04T17:41:36.885304
1458,148,2025-09-04T17:41:36.885305
1458,127,2025-09-04T17:41:36.885308
1459,3,2025-09-04T17:41:36.885309
1460,126,2025-09-04T17:41:36.885309
1461,3,2025-09-04T17:41:36.885310
1461,79,2025-09-04T17:41:36.885311
1462,3,2025-09-04T17:41:36.885311
1463,145,2025-09-04T17:41:36.885313
1467,15,2025-09-04T17:41:36.885313
1471,3,2025-09-04T17:41:36.885314
1472,69,2025-09-04T17:41:36.885314
1473,15,2025-09-04T17:41:36.885315
1478,148,2025-09-04T17:41:36.885315
1478,145,2025-09-04T17:41:36.885316
1478,94,2025-09-04T17:41:36.885316
1478,130,2025-09-04T17:41:36.885317
1478,96,2025-09-04T17:41:36.885317
1478,37,2025-09-04T17:41:36.885318
1478,24,2025-09-04T17:41:36.885318
1478,101,2025-09-04T17:41:36.885319
1478,108,2025-09-04T17:41:36.885319
1478,35,2025-09-04T17:41:36.885320
1478,62,2025-09-04T17:41:36.885321
1478,91,2025-09-04T17:41:36.885321
1478,59,2025-09-04T17:41:36.885322
1478,11,2025-09-04T17:41:36.885322
1479,15,2025-09-04T17:41:36.885323
1480,38,2025-09-04T17:41:36.885326
1482,148,2025-09-04T17:41:36.885327
1482,130,2025-09-04T17:41:36.885327
1482,96,2025-09-04T17:41:36.885328
1482,85,2025-09-04T17:41:36.885328
1482,101,2025-09-04T17:41:36.885329
1482,108,2025-09-04T17:41:36.885329
1482,35,2025-09-04T17:41:36.885330
1483,15,2025-09-04T17:41:36.885330
1484,38,2025-09-04T17:41:36.885331
1485,145,2025-09-04T17:41:36.885331
1486,145,2025-09-04T17:41:36.885333
1489,38,2025-09-04T17:41:36.885334
1489,15,2025-09-04T17:41:36.885334
1489,3,2025-09-04T17:41:36.885335
1489,69,2025-09-04T17:41:36.885335
1494,148,2025-09-04T17:41:36.885336
1494,3,2025-09-04T17:41:36.885337
1494,130,2025-09-04T17:41:36.885337
1494,96,2025-09-04T17:41:36.885338
1494,78,2025-09-04T17:41:36.885338
1494,81,2025-09-04T17:41:36.885339
1494,24,2025-09-04T17:41:36.885339
1494,99,2025-09-04T17:41:36.885340
1494,108,2025-09-04T17:41:36.885340
1494,35,2025-09-04T17:41:36.885341
1495,15,2025-09-04T17:41:36.885344
1496,38,2025-09-04T17:41:36.885345
1496,94,2025-09-04T17:41:36.885345
1504,58,2025-09-04T17:41:36.885346
1507,148,2025-09-04T17:41:36.885347
1507,15,2025-09-04T17:41:36.885347
1507,126,2025-09-04T17:41:36.885348
1507,123,2025-09-04T17:41:36.885348
1507,98,2025-09-04T17:41:36.885349
1507,7,2025-09-04T17:41:36.885349
1507,54,2025-09-04T17:41:36.885350
1507,24,2025-09-04T17:41:36.885350
1507,110,2025-09-04T17:41:36.885351
1507,9,2025-09-04T17:41:36.885351
1507,61,2025-09-04T17:41:36.885352
1507,62,2025-09-04T17:41:36.885352
1508,148,2025-09-04T17:41:36.885353
1508,126,2025-09-04T17:41:36.885353
1509,145,2025-09-04T17:41:36.885354
1510,148,2025-09-04T17:41:36.885355
1510,126,2025-09-04T17:41:36.885355
1510,79,2025-09-04T17:41:36.885356
1510,75,2025-09-04T17:41:36.885356
1510,81,2025-09-04T17:41:36.885357
1511,148,2025-09-04T17:41:36.885357
1511,126,2025-09-04T17:41:36.885358
1511,79,2025-09-04T17:41:36.885358
1511,75,2025-09-04T17:41:36.885359
1511,24,2025-09-04T17:41:36.885359
1511,61,2025-09-04T17:41:36.885360
1514,148,2025-09-04T17:41:36.885360
1514,126,2025-09-04T17:41:36.885361
1514,123,2025-09-04T17:41:36.885361
1514,78,2025-09-04T17:41:36.885362
1514,98,2025-09-04T17:41:36.885362
1514,7,2025-09-04T17:41:36.885363
1514,54,2025-09-04T17:41:36.885363
1515,148,2025-09-04T17:41:36.885364
1515,126,2025-09-04T17:41:36.885364
1515,123,2025-09-04T17:41:36.885365
1515,65,2025-09-04T17:41:36.885365
1515,98,2025-09-04T17:41:36.885366
1515,7,2025-09-04T17:41:36.885366
1515,116,2025-09-04T17:41:36.885367
1515,110,2025-09-04T17:41:36.885367
1515,9,2025-09-04T17:41:36.885368
1516,148,2025-09-04T17:41:36.885368
1516,126,2025-09-04T17:41:36.885369
1517,148,2025-09-04T17:41:36.885370
1517,126,2025-09-04T17:41:36.885370
1518,46,2025-09-04T17:41:36.885371
1518,47,2025-09-04T17:41:36.885371
1519,148,2025-09-04T17:41:36.885372
1519,66,2025-09-04T17:41:36.885372
1519,126,2025-09-04T17:41:36.885373
1520,148,2025-09-04T17:41:36.885373
1520,126,2025-09-04T17:41:36.885378
1520,123,2025-09-04T17:41:36.885378
1520,79,2025-09-04T17:41:36.885379
1520,75,2025-09-04T17:41:36.885379
1520,98,2025-09-04T17:41:36.885380
1520,112,2025-09-04T17:41:36.885380
1520,110,2025-09-04T17:41:36.885381
1520,121,2025-09-04T17:41:36.885381
1521,148,2025-09-04T17:41:36.885382
1521,126,2025-09-04T17:41:36.885382
1522,15,2025-09-04T17:41:36.885383
1523,148,2025-09-04T17:41:36.885383
1523,126,2025-09-04T17:41:36.885384
1523,79,2025-09-04T17:41:36.885384
1523,75,2025-09-04T17:41:36.885385
1523,96,2025-09-04T17:41:36.885386
1523,65,2025-09-04T17:41:36.885386
1523,54,2025-09-04T17:41:36.885387
1523,18,2025-09-04T17:41:36.885387
1523,101,2025-09-04T17:41:36.885388
1524,15,2025-09-04T17:41:36.885388
1524,69,2025-09-04T17:41:36.885389
1525,148,2025-09-04T17:41:36.885389
1525,126,2025-09-04T17:41:36.885390
1525,123,2025-09-04T17:41:36.885390
1525,98,2025-09-04T17:41:36.885391
1525,112,2025-09-04T17:41:36.885391
1525,110,2025-09-04T17:41:36.885392
1525,121,2025-09-04T17:41:36.885392
1526,148,2025-09-04T17:41:36.885393
1526,126,2025-09-04T17:41:36.885396
1527,147,2025-09-04T17:41:36.885397
1527,126,2025-09-04T17:41:36.885397
1528,148,2025-09-04T17:41:36.885398
1528,126,2025-09-04T17:41:36.885398
1530,148,2025-09-04T17:41:36.885399
1530,126,2025-09-04T17:41:36.885399
1530,123,2025-09-04T17:41:36.885400
1530,65,2025-09-04T17:41:36.885400
1530,54,2025-09-04T17:41:36.885401
1531,148,2025-09-04T17:41:36.885401
1531,126,2025-09-04T17:41:36.885402
1531,123,2025-09-04T17:41:36.885403
1531,96,2025-09-04T17:41:36.885403
1531,101,2025-09-04T17:41:36.885404
1532,148,2025-09-04T17:41:36.885405
1532,126,2025-09-04T17:41:36.885405
1534,148,2025-09-04T17:41:36.885406
1534,15,2025-09-04T17:41:36.885406
1534,145,2025-09-04T17:41:36.885407
1534,3,2025-09-04T17:41:36.885407
1534,67,2025-09-04T17:41:36.885408
1534,126,2025-09-04T17:41:36.885408
1534,123,2025-09-04T17:41:36.885409
1534,79,2025-09-04T17:41:36.885409
1534,65,2025-09-04T17:41:36.885410
1534,98,2025-09-04T17:41:36.885410
1534,112,2025-09-04T17:41:36.885411
1534,110,2025-09-04T17:41:36.885411
1534,121,2025-09-04T17:41:36.885412
1534,59,2025-09-04T17:41:36.885412
1535,5,2025-09-04T17:41:36.885413
1535,148,2025-09-04T17:41:36.885414
1535,126,2025-09-04T17:41:36.885414
1535,123,2025-09-04T17:41:36.885414
1535,16,2025-09-04T17:41:36.885415
1535,65,2025-09-04T17:41:36.885416
1535,98,2025-09-04T17:41:36.885416
1535,7,2025-09-04T17:41:36.885416
1535,112,2025-09-04T17:41:36.885417
1535,85,2025-09-04T17:41:36.885417
1535,116,2025-09-04T17:41:36.885418
1535,115,2025-09-04T17:41:36.885418
1535,99,2025-09-04T17:41:36.885419
1535,110,2025-09-04T17:41:36.885419
1535,9,2025-09-04T17:41:36.885420
1535,142,2025-09-04T17:41:36.885420
1537,148,2025-09-04T17:41:36.885421
1537,126,2025-09-04T17:41:36.885422
1538,148,2025-09-04T17:41:36.885422
1538,126,2025-09-04T17:41:36.885423
1538,79,2025-09-04T17:41:36.885423
1538,91,2025-09-04T17:41:36.885424
1539,148,2025-09-04T17:41:36.885424
1539,3,2025-09-04T17:41:36.885425
1539,126,2025-09-04T17:41:36.885425
1539,123,2025-09-04T17:41:36.885426
1539,75,2025-09-04T17:41:36.885427
1539,98,2025-09-04T17:41:36.885427
1539,112,2025-09-04T17:41:36.885428
1539,110,2025-09-04T17:41:36.885428
1539,121,2025-09-04T17:41:36.885429
1540,148,2025-09-04T17:41:36.885429
1540,126,2025-09-04T17:41:36.885430
1541,15,2025-09-04T17:41:36.885430
1541,3,2025-09-04T17:41:36.885431
1542,148,2025-09-04T17:41:36.885431
1542,126,2025-09-04T17:41:36.885432
1542,123,2025-09-04T17:41:36.885432
1542,98,2025-09-04T17:41:36.885433
1542,112,2025-09-04T17:41:36.885433
1543,148,2025-09-04T17:41:36.885434
1543,126,2025-09-04T17:41:36.885434
1544,148,2025-09-04T17:41:36.885435
1544,126,2025-09-04T17:41:36.885435
1545,148,2025-09-04T17:41:36.885436
1545,126,2025-09-04T17:41:36.885436
1545,123,2025-09-04T17:41:36.885437
1545,98,2025-09-04T17:41:36.885437
1545,7,2025-09-04T17:41:36.885438
1545,112,2025-09-04T17:41:36.885438
1545,110,2025-09-04T17:41:36.885439
1545,9,2025-09-04T17:41:36.885439
1545,35,2025-09-04T17:41:36.885440
1546,46,2025-09-04T17:41:36.885440
1546,47,2025-09-04T17:41:36.885441
1546,118,2025-09-04T17:41:36.885441
1546,104,2025-09-04T17:41:36.885442
1547,15,2025-09-04T17:41:36.885443
1548,148,2025-09-04T17:41:36.885443
1548,126,2025-09-04T17:41:36.885444
1548,79,2025-09-04T17:41:36.885444
1548,75,2025-09-04T17:41:36.885445
1549,148,2025-09-04T17:41:36.885445
1549,126,2025-09-04T17:41:36.885446
1550,148,2025-09-04T17:41:36.885446
1550,126,2025-09-04T17:41:36.885447
1551,148,2025-09-04T17:41:36.885447
1551,126,2025-09-04T17:41:36.885448
1552,148,2025-09-04T17:41:36.885448
1552,145,2025-09-04T17:41:36.885449
1552,126,2025-09-04T17:41:36.885449
1554,148,2025-09-04T17:41:36.885450
1554,126,2025-09-04T17:41:36.885450
1554,123,2025-09-04T17:41:36.885451
1555,148,2025-09-04T17:41:36.885451
1555,126,2025-09-04T17:41:36.885452
1555,79,2025-09-04T17:41:36.885452
1556,148,2025-09-04T17:41:36.885453
1556,126,2025-09-04T17:41:36.885453
1557,148,2025-09-04T17:41:36.885454
1557,38,2025-09-04T17:41:36.885454
1557,126,2025-09-04T17:41:36.885455
1558,148,2025-09-04T17:41:36.885455
1558,126,2025-09-04T17:41:36.885456
1559,148,2025-09-04T17:41:36.885456
1559,126,2025-09-04T17:41:36.885457
1560,148,2025-09-04T17:41:36.885462
1560,126,2025-09-04T17:41:36.885462
1560,123,2025-09-04T17:41:36.885463
1560,98,2025-09-04T17:41:36.885463
1560,7,2025-09-04T17:41:36.885468
1560,110,2025-09-04T17:41:36.885468
1560,9,2025-09-04T17:41:36.885469
1561,148,2025-09-04T17:41:36.885470
1561,126,2025-09-04T17:41:36.885473
1562,148,2025-09-04T17:41:36.885474
1562,126,2025-09-04T17:41:36.885474
1563,148,2025-09-04T17:41:36.885475
1563,126,2025-09-04T17:41:36.885475
1565,148,2025-09-04T17:41:36.885476
1565,126,2025-09-04T17:41:36.885476
1566,148,2025-09-04T17:41:36.885478
1566,126,2025-09-04T17:41:36.885479
1567,148,2025-09-04T17:41:36.885479
1567,126,2025-09-04T17:41:36.885480
1567,123,2025-09-04T17:41:36.885480
1567,65,2025-09-04T17:41:36.885481
1567,98,2025-09-04T17:41:36.885481
1567,7,2025-09-04T17:41:36.885482
1567,112,2025-09-04T17:41:36.885482
1567,110,2025-09-04T17:41:36.885483
1567,9,2025-09-04T17:41:36.885483
1567,73,2025-09-04T17:41:36.885484
1568,148,2025-09-04T17:41:36.885484
1568,94,2025-09-04T17:41:36.885485
1568,126,2025-09-04T17:41:36.885485
1568,123,2025-09-04T17:41:36.885486
1568,98,2025-09-04T17:41:36.885487
1568,7,2025-09-04T17:41:36.885487
1568,110,2025-09-04T17:41:36.885487
1568,9,2025-09-04T17:41:36.885488
1569,148,2025-09-04T17:41:36.885489
1569,126,2025-09-04T17:41:36.885489
1570,148,2025-09-04T17:41:36.885490
1570,126,2025-09-04T17:41:36.885490
1571,148,2025-09-04T17:41:36.885491
1571,126,2025-09-04T17:41:36.885491
1572,148,2025-09-04T17:41:36.885492
1572,38,2025-09-04T17:41:36.885492
1572,94,2025-09-04T17:41:36.885493
1572,126,2025-09-04T17:41:36.885493
1572,123,2025-09-04T17:41:36.885494
1572,98,2025-09-04T17:41:36.885494
1572,112,2025-09-04T17:41:36.885495
1572,110,2025-09-04T17:41:36.885495
1572,121,2025-09-04T17:41:36.885496
1573,148,2025-09-04T17:41:36.885496
1573,126,2025-09-04T17:41:36.885497
1574,148,2025-09-04T17:41:36.885497
1574,126,2025-09-04T17:41:36.885498
1574,123,2025-09-04T17:41:36.885498
1574,65,2025-09-04T17:41:36.885499
1574,98,2025-09-04T17:41:36.885499
1574,7,2025-09-04T17:41:36.885500
1574,110,2025-09-04T17:41:36.885500
1574,9,2025-09-04T17:41:36.885501
1575,148,2025-09-04T17:41:36.885501
1575,126,2025-09-04T17:41:36.885502
1576,148,2025-09-04T17:41:36.885502
1576,15,2025-09-04T17:41:36.885503
1576,126,2025-09-04T17:41:36.885503
1576,123,2025-09-04T17:41:36.885504
1576,65,2025-09-04T17:41:36.885504
1576,78,2025-09-04T17:41:36.885505
1576,98,2025-09-04T17:41:36.885505
1576,7,2025-09-04T17:41:36.885506
1576,85,2025-09-04T17:41:36.885506
1576,116,2025-09-04T17:41:36.885507
1576,81,2025-09-04T17:41:36.885507
1576,110,2025-09-04T17:41:36.885508
1576,9,2025-09-04T17:41:36.885508
1577,148,2025-09-04T17:41:36.885509
1577,126,2025-09-04T17:41:36.885509
1577,123,2025-09-04T17:41:36.885510
1577,98,2025-09-04T17:41:36.885510
1577,7,2025-09-04T17:41:36.885511
1577,110,2025-09-04T17:41:36.885511
1577,9,2025-09-04T17:41:36.885512
1578,126,2025-09-04T17:41:36.885512
1579,148,2025-09-04T17:41:36.885513
1579,126,2025-09-04T17:41:36.885513
1580,148,2025-09-04T17:41:36.885514
1580,126,2025-09-04T17:41:36.885514
1581,148,2025-09-04T17:41:36.885515
1581,126,2025-09-04T17:41:36.885515
1582,148,2025-09-04T17:41:36.885516
1582,126,2025-09-04T17:41:36.885516
1583,126,2025-09-04T17:41:36.885517
1584,148,2025-09-04T17:41:36.885518
1584,126,2025-09-04T17:41:36.885518
1584,123,2025-09-04T17:41:36.885519
1584,79,2025-09-04T17:41:36.885519
1584,75,2025-09-04T17:41:36.885520
1584,98,2025-09-04T17:41:36.885520
1584,112,2025-09-04T17:41:36.885521
1584,85,2025-09-04T17:41:36.885521
1584,110,2025-09-04T17:41:36.885522
1584,121,2025-09-04T17:41:36.885522
1584,114,2025-09-04T17:41:36.885523
1585,148,2025-09-04T17:41:36.885523
1585,126,2025-09-04T17:41:36.885524
1586,126,2025-09-04T17:41:36.885525
1587,148,2025-09-04T17:41:36.885529
1587,126,2025-09-04T17:41:36.885529
1588,148,2025-09-04T17:41:36.885530
1588,126,2025-09-04T17:41:36.885530
1589,148,2025-09-04T17:41:36.885531
1589,126,2025-09-04T17:41:36.885531
1590,148,2025-09-04T17:41:36.885532
1590,126,2025-09-04T17:41:36.885532
1592,148,2025-09-04T17:41:36.885533
1592,126,2025-09-04T17:41:36.885533
1593,16,2025-09-04T17:41:36.885534
1594,148,2025-09-04T17:41:36.885534
1594,126,2025-09-04T17:41:36.885535
1596,148,2025-09-04T17:41:36.885536
1596,126,2025-09-04T17:41:36.885536
1598,71,2025-09-04T17:41:36.885537
1598,67,2025-09-04T17:41:36.885538
1598,68,2025-09-04T17:41:36.885539
1598,70,2025-09-04T17:41:36.885539
1598,66,2025-09-04T17:41:36.885540
1598,94,2025-09-04T17:41:36.885540
1598,11,2025-09-04T17:41:36.885541
1599,147,2025-09-04T17:41:36.885545
1599,16,2025-09-04T17:41:36.885546
1602,15,2025-09-04T17:41:36.885546
1603,148,2025-09-04T17:41:36.885547
1603,126,2025-09-04T17:41:36.885548
1606,148,2025-09-04T17:41:36.885548
1606,126,2025-09-04T17:41:36.885549
1606,123,2025-09-04T17:41:36.885549
1606,78,2025-09-04T17:41:36.885550
1606,98,2025-09-04T17:41:36.885550
1606,110,2025-09-04T17:41:36.885551
1607,148,2025-09-04T17:41:36.885551
1607,126,2025-09-04T17:41:36.885552
1607,123,2025-09-04T17:41:36.885552
1608,148,2025-09-04T17:41:36.885553
1608,15,2025-09-04T17:41:36.885553
1608,3,2025-09-04T17:41:36.885554
1608,132,2025-09-04T17:41:36.885554
1608,85,2025-09-04T17:41:36.885555
1608,54,2025-09-04T17:41:36.885555
1612,38,2025-09-04T17:41:36.885556
1613,148,2025-09-04T17:41:36.885557
1613,145,2025-09-04T17:41:36.885557
1613,3,2025-09-04T17:41:36.885558
1613,69,2025-09-04T17:41:36.885558
1613,126,2025-09-04T17:41:36.885559
1613,128,2025-09-04T17:41:36.885559
1613,79,2025-09-04T17:41:36.885560
1613,96,2025-09-04T17:41:36.885560
1613,83,2025-09-04T17:41:36.885561
1613,101,2025-09-04T17:41:36.885561
1615,148,2025-09-04T17:41:36.885562
1615,126,2025-09-04T17:41:36.885562
1616,69,2025-09-04T17:41:36.885563
1618,148,2025-09-04T17:41:36.885564
1618,126,2025-09-04T17:41:36.885564
1618,65,2025-09-04T17:41:36.885565
1618,24,2025-09-04T17:41:36.885565
1620,148,2025-09-04T17:41:36.885566
1620,126,2025-09-04T17:41:36.885566
1622,148,2025-09-04T17:41:36.885567
1622,15,2025-09-04T17:41:36.885567
1622,70,2025-09-04T17:41:36.885568
1622,128,2025-09-04T17:41:36.885569
1623,148,2025-09-04T17:41:36.885569
1623,126,2025-09-04T17:41:36.885570
1623,123,2025-09-04T17:41:36.885570
1623,98,2025-09-04T17:41:36.885571
1623,112,2025-09-04T17:41:36.885571
1623,110,2025-09-04T17:41:36.885572
1623,121,2025-09-04T17:41:36.885572
1624,148,2025-09-04T17:41:36.885573
1624,126,2025-09-04T17:41:36.885573
1624,123,2025-09-04T17:41:36.885574
1626,148,2025-09-04T17:41:36.885574
1626,126,2025-09-04T17:41:36.885578
1628,52,2025-09-04T17:41:36.885578
1628,125,2025-09-04T17:41:36.885579
1629,148,2025-09-04T17:41:36.885579
1629,126,2025-09-04T17:41:36.885580
